timestamp,station,temperature_c,feels_like_c,humidity_pct,wind_speed_ms,wind_gust_ms,solar_irradiance_wm2,pressure_hpa
2024-04-12T05:00,Bharati Station,-22.0,-27.0,68,6.8,13.0,82.0,988.1
2024-04-12T06:00,Bharati Station,-21.1,-26.1,62,6.9,8.3,125.0,987.9
2024-04-12T07:00,Bharati Station,-20.2,-25.1,62,6.6,8.6,147.0,987.6
2024-04-12T08:00,Bharati Station,-19.7,-24.7,64,6.8,8.3,145.0,987.4
2024-04-12T09:00,Bharati Station,-19.8,-24.9,63,7.2,9.0,120.0,987.6
2024-04-12T10:00,Bharati Station,-20.1,-25.1,83,7.6,9.0,76.0,988.0
2024-04-12T11:00,Bharati Station,-21.5,-27.1,87,11.3,13.3,27.0,988.2
2024-04-12T12:00,Bharati Station,-22.0,-28.1,85,14.9,18.0,1.0,988.3
2024-04-12T13:00,Bharati Station,-22.7,-28.4,76,11.9,14.8,0.0,988.7
2024-04-12T14:00,Bharati Station,-23.0,-28.8,79,12.7,15.5,0.0,989.0
2024-04-12T15:00,Bharati Station,-23.1,-29.1,83,13.4,16.2,0.0,989.1
2024-04-12T16:00,Bharati Station,-23.2,-29.2,83,13.7,16.9,0.0,989.2
2024-04-12T17:00,Bharati Station,-23.2,-29.1,82,13.2,16.9,0.0,989.5
2024-04-12T18:00,Bharati Station,-23.2,-29.2,83,14.2,17.3,0.0,989.5
2024-04-12T19:00,Bharati Station,-23.1,-29.3,81,14.8,18.4,0.0,989.6
2024-04-12T20:00,Bharati Station,-23.1,-29.2,81,14.8,18.4,0.0,990.0
2024-04-12T21:00,Bharati Station,-23.0,-29.2,79,15.3,19.1,0.0,990.5
2024-04-12T22:00,Bharati Station,-23.0,-29.3,79,15.5,19.4,0.0,990.9
2024-04-12T23:00,Bharati Station,-22.9,-29.0,79,14.6,19.1,0.0,991.7
2024-04-13T00:00,Bharati Station,-22.5,-28.7,77,15.0,18.7,0.0,992.2
2024-04-13T01:00,Bharati Station,-22.4,-28.0,73,10.9,18.4,0.0,990.8
2024-04-13T02:00,Bharati Station,-20.7,-25.7,64,6.8,13.7,0.0,991.7
2024-04-13T03:00,Bharati Station,-18.9,-23.7,61,5.7,8.6,1.0,992.4
2024-04-13T04:00,Bharati Station,-19.5,-24.4,65,6.3,7.9,30.0,993.0
2024-04-13T05:00,Bharati Station,-20.3,-25.4,62,7.5,9.7,78.0,993.7
2024-04-13T06:00,Bharati Station,-20.1,-25.3,55,8.2,9.7,119.0,994.2
2024-04-13T07:00,Bharati Station,-20.9,-26.8,63,13.0,16.2,141.0,994.3
2024-04-13T08:00,Bharati Station,-20.7,-26.1,79,10.4,15.8,139.0,994.8
2024-04-13T09:00,Bharati Station,-20.8,-26.4,81,11.1,14.4,111.0,995.4
2024-04-13T10:00,Bharati Station,-20.7,-26.7,81,14.0,16.9,69.0,996.0
2024-04-13T11:00,Bharati Station,-20.7,-27.1,79,16.8,21.2,23.0,996.2
2024-04-13T12:00,Bharati Station,-20.6,-27.2,76,18.6,23.4,0.0,996.2
2024-04-13T13:00,Bharati Station,-20.7,-26.9,68,15.1,19.4,0.0,995.1
2024-04-13T14:00,Bharati Station,-20.7,-27.0,71,16.0,19.8,0.0,995.6
2024-04-13T15:00,Bharati Station,-20.7,-27.0,70,16.1,19.8,0.0,995.9
2024-04-13T16:00,Bharati Station,-20.7,-26.9,73,15.3,20.2,0.0,996.1
2024-04-13T17:00,Bharati Station,-20.5,-26.6,73,14.8,19.8,0.0,996.0
2024-04-13T18:00,Bharati Station,-20.5,-26.4,76,13.2,18.4,0.0,995.7
2024-04-13T19:00,Bharati Station,-20.1,-25.9,74,13.0,16.6,0.0,995.4
2024-04-13T20:00,Bharati Station,-17.7,-22.7,73,8.0,16.2,0.0,995.2
2024-04-13T21:00,Bharati Station,-15.0,-19.5,65,5.1,9.7,0.0,995.3
2024-04-13T22:00,Bharati Station,-14.6,-18.9,62,2.7,6.8,0.0,995.0
2024-04-13T23:00,Bharati Station,-14.3,-18.3,71,2.1,3.6,0.0,995.2
2024-04-14T00:00,Bharati Station,-13.9,-18.5,65,5.2,6.5,0.0,995.2
2024-04-14T01:00,Bharati Station,-13.4,-17.6,74,3.0,6.1,0.0,994.2
2024-04-14T02:00,Bharati Station,-13.1,-17.2,71,2.6,4.7,0.0,994.1
2024-04-14T03:00,Bharati Station,-12.8,-17.1,65,3.9,4.7,0.0,993.7
2024-04-14T04:00,Bharati Station,-12.6,-16.9,56,3.8,5.8,0.0,993.6
2024-04-14T05:00,Bharati Station,-12.3,-16.5,51,2.4,5.0,3.0,993.1
2024-04-14T06:00,Bharati Station,-12.0,-16.0,49,1.1,3.6,14.0,992.8
2024-04-14T07:00,Bharati Station,-11.8,-15.9,47,1.8,2.5,14.0,992.5
2024-04-14T08:00,Bharati Station,-11.5,-15.9,44,3.6,4.7,26.0,992.2
2024-04-14T09:00,Bharati Station,-13.0,-17.9,44,7.2,8.6,35.0,992.1
2024-04-14T10:00,Bharati Station,-16.1,-21.8,55,12.1,14.8,19.0,991.9
2024-04-14T11:00,Bharati Station,-16.0,-22.3,55,16.0,19.4,5.0,992.0
2024-04-14T12:00,Bharati Station,-16.2,-22.7,58,18.1,22.3,0.0,991.9
2024-04-14T13:00,Bharati Station,-15.6,-22.6,60,21.3,27.4,0.0,992.3
2024-04-14T14:00,Bharati Station,-16.2,-22.7,57,18.0,27.0,0.0,992.4
2024-04-14T15:00,Bharati Station,-17.2,-23.2,63,14.3,22.7,0.0,992.1
2024-04-14T16:00,Bharati Station,-17.9,-23.8,69,13.6,18.0,0.0,991.8
2024-04-14T17:00,Bharati Station,-18.4,-24.1,72,12.5,17.3,0.0,991.5
2024-04-14T18:00,Bharati Station,-18.6,-24.3,69,11.7,15.8,0.0,991.1
2024-04-14T19:00,Bharati Station,-18.8,-24.5,58,11.8,14.8,0.0,990.7
2024-04-14T20:00,Bharati Station,-18.8,-24.5,55,11.5,14.8,0.0,990.4
2024-04-14T21:00,Bharati Station,-18.5,-24.0,53,10.7,14.8,0.0,990.1
2024-04-14T22:00,Bharati Station,-18.4,-23.9,56,10.6,13.7,0.0,990.1
2024-04-14T23:00,Bharati Station,-18.5,-24.0,63,10.6,13.7,0.0,990.1
2024-04-15T00:00,Bharati Station,-19.0,-24.6,62,11.7,14.8,0.0,989.9
2024-04-15T01:00,Bharati Station,-18.8,-25.3,59,16.8,20.5,0.0,989.0
2024-04-15T02:00,Bharati Station,-19.0,-25.3,59,15.8,21.6,0.0,988.8
2024-04-15T03:00,Bharati Station,-19.4,-25.1,58,12.0,19.8,0.0,988.4
2024-04-15T04:00,Bharati Station,-18.4,-23.9,53,10.7,15.1,23.0,988.2
2024-04-15T05:00,Bharati Station,-17.6,-23.1,51,10.5,13.7,67.0,987.8
2024-04-15T06:00,Bharati Station,-17.6,-23.1,52,10.9,13.7,106.0,987.5
2024-04-15T07:00,Bharati Station,-17.5,-23.1,52,11.4,14.0,127.0,987.0
2024-04-15T08:00,Bharati Station,-16.9,-22.4,51,10.5,14.0,125.0,986.6
2024-04-15T09:00,Bharati Station,-16.3,-21.6,48,9.5,13.0,101.0,986.2
2024-04-15T10:00,Bharati Station,-17.1,-22.6,51,10.5,13.0,59.0,985.9
2024-04-15T11:00,Bharati Station,-18.8,-24.7,59,13.0,15.8,17.0,985.5
2024-04-15T12:00,Bharati Station,-18.7,-25.2,56,17.1,20.9,0.0,985.1
2024-04-15T13:00,Bharati Station,-17.5,-24.8,47,22.2,29.2,0.0,984.0
2024-04-15T14:00,Bharati Station,-17.6,-24.7,48,20.9,28.4,0.0,983.8
2024-04-15T15:00,Bharati Station,-18.4,-24.8,54,16.6,26.6,0.0,983.7
2024-04-15T16:00,Bharati Station,-19.0,-25.2,53,14.8,21.2,0.0,983.4
2024-04-15T17:00,Bharati Station,-19.3,-25.5,51,14.6,18.4,0.0,983.1
2024-04-15T18:00,Bharati Station,-19.8,-25.8,58,13.7,18.0,0.0,982.7
2024-04-15T19:00,Bharati Station,-20.0,-25.7,55,11.9,16.9,0.0,982.3
2024-04-15T20:00,Bharati Station,-19.5,-25.2,51,11.0,15.1,0.0,981.9
2024-04-15T21:00,Bharati Station,-19.5,-25.2,50,11.2,14.4,0.0,981.6
2024-04-15T22:00,Bharati Station,-19.9,-25.7,52,11.8,14.8,0.0,981.4
2024-04-15T23:00,Bharati Station,-19.8,-25.5,51,11.4,14.8,0.0,981.3
2024-04-16T00:00,Bharati Station,-19.1,-24.6,49,10.3,14.4,0.0,981.2
2024-04-16T01:00,Bharati Station,-19.0,-26.2,57,22.3,28.1,0.0,979.5
2024-04-16T02:00,Bharati Station,-18.8,-25.8,58,21.1,28.1,0.0,979.2
2024-04-16T03:00,Bharati Station,-18.9,-25.7,57,18.8,26.6,0.0,978.9
2024-04-16T04:00,Bharati Station,-18.9,-25.5,57,18.0,23.4,20.0,978.6
2024-04-16T05:00,Bharati Station,-17.3,-24.9,60,24.8,29.9,63.0,978.5
2024-04-16T06:00,Bharati Station,-15.8,-24.5,49,32.1,42.1,102.0,978.9
2024-04-16T07:00,Bharati Station,-15.3,-23.9,47,31.8,42.8,123.0,979.1
2024-04-16T08:00,Bharati Station,-15.0,-24.2,46,35.9,46.8,120.0,979.0
2024-04-16T09:00,Bharati Station,-15.1,-24.5,48,37.4,50.0,96.0,979.1
2024-04-16T10:00,Bharati Station,-15.4,-24.5,49,35.4,50.0,55.0,979.5
2024-04-16T11:00,Bharati Station,-15.7,-24.7,49,34.4,46.8,14.0,980.1
2024-04-16T12:00,Bharati Station,-16.0,-24.8,50,33.1,45.7,0.0,980.6
2024-04-16T13:00,Bharati Station,-16.5,-25.2,62,33.1,49.0,0.0,979.8
2024-04-16T14:00,Bharati Station,-16.5,-24.9,62,31.1,42.8,0.0,980.2
2024-04-16T15:00,Bharati Station,-16.4,-24.8,62,30.4,40.0,0.0,980.4
2024-04-16T16:00,Bharati Station,-16.4,-24.7,62,30.1,39.6,0.0,980.6
2024-04-16T17:00,Bharati Station,-16.5,-24.7,63,29.9,39.6,0.0,980.4
2024-04-16T18:00,Bharati Station,-16.5,-24.5,63,28.3,38.5,0.0,980.6
2024-04-16T19:00,Bharati Station,-16.6,-24.6,63,28.1,36.7,0.0,981.0
2024-04-16T20:00,Bharati Station,-16.6,-24.7,64,28.5,36.7,0.0,980.9
2024-04-16T21:00,Bharati Station,-16.7,-24.8,64,28.8,37.1,0.0,981.3
2024-04-16T22:00,Bharati Station,-16.5,-24.6,64,28.6,37.4,0.0,981.1
2024-04-16T23:00,Bharati Station,-16.4,-24.5,64,28.6,37.1,0.0,981.3
2024-04-17T00:00,Bharati Station,-16.2,-24.2,64,28.6,37.1,0.0,981.4
2024-04-17T01:00,Bharati Station,-16.1,-24.3,65,29.2,41.0,0.0,980.8
2024-04-17T02:00,Bharati Station,-15.6,-23.8,61,29.5,38.9,0.0,981.3
2024-04-17T03:00,Bharati Station,-15.3,-23.2,64,27.9,38.5,0.0,981.8
2024-04-17T04:00,Bharati Station,-15.1,-22.7,65,26.0,36.4,0.0,982.1
2024-04-17T05:00,Bharati Station,-14.8,-22.3,63,25.0,34.2,0.0,982.2
2024-04-17T06:00,Bharati Station,-14.5,-22.1,54,25.9,34.9,2.0,982.3
2024-04-17T07:00,Bharati Station,-14.3,-21.9,53,25.1,34.9,3.0,982.2
2024-04-17T08:00,Bharati Station,-14.2,-21.5,57,23.5,33.5,2.0,982.1
2024-04-17T09:00,Bharati Station,-14.4,-21.2,63,20.9,30.6,5.0,981.8
2024-04-17T10:00,Bharati Station,-14.6,-21.2,61,18.9,27.0,1.0,981.5
2024-04-17T11:00,Bharati Station,-14.7,-21.2,61,18.2,24.5,0.0,981.3
2024-04-17T12:00,Bharati Station,-15.0,-21.2,61,16.5,23.4,0.0,981.2
2024-04-17T13:00,Bharati Station,-14.5,-20.8,64,17.3,25.9,0.0,980.9
2024-04-17T14:00,Bharati Station,-14.3,-20.6,63,16.6,22.0,0.0,980.7
2024-04-17T15:00,Bharati Station,-14.2,-20.6,62,17.5,22.3,0.0,980.5
2024-04-17T16:00,Bharati Station,-14.0,-20.6,62,19.5,24.8,0.0,980.4
2024-04-17T17:00,Bharati Station,-13.7,-20.4,61,20.3,26.3,0.0,980.2
2024-04-17T18:00,Bharati Station,-13.5,-20.1,62,19.2,26.3,0.0,979.9
2024-04-17T19:00,Bharati Station,-13.5,-19.8,66,17.3,24.5,0.0,979.5
2024-04-17T20:00,Bharati Station,-13.6,-19.4,64,13.8,22.0,0.0,979.1
2024-04-17T21:00,Bharati Station,-13.7,-18.7,65,8.4,16.9,0.0,978.9
2024-04-17T22:00,Bharati Station,-13.5,-18.4,63,7.8,10.4,0.0,978.4
2024-04-17T23:00,Bharati Station,-14.4,-19.8,76,11.6,13.7,0.0,978.0
2024-04-18T00:00,Bharati Station,-14.6,-20.2,78,13.2,16.6,0.0,977.7
2024-04-18T01:00,Bharati Station,-14.8,-20.1,66,10.2,12.6,0.0,977.7
2024-04-18T02:00,Bharati Station,-14.4,-19.7,62,10.2,13.7,0.0,977.4
2024-04-18T03:00,Bharati Station,-12.8,-17.7,55,7.6,12.6,0.0,977.0
2024-04-18T04:00,Bharati Station,-15.3,-20.6,73,10.4,12.6,13.0,976.5
2024-04-18T05:00,Bharati Station,-16.3,-21.7,79,10.9,13.7,50.0,976.2
2024-04-18T06:00,Bharati Station,-16.1,-21.4,79,10.5,13.7,88.0,976.0
2024-04-18T07:00,Bharati Station,-16.0,-21.4,79,11.4,14.0,109.0,975.9
2024-04-18T08:00,Bharati Station,-15.5,-21.4,70,13.9,17.3,104.0,976.0
2024-04-18T09:00,Bharati Station,-15.7,-21.2,67,11.9,17.3,81.0,976.4
2024-04-18T10:00,Bharati Station,-12.5,-17.2,63,6.9,14.8,41.0,976.8
2024-04-18T11:00,Bharati Station,-10.6,-14.7,62,2.7,8.6,7.0,977.1
2024-04-18T12:00,Bharati Station,-10.6,-14.5,75,2.5,4.0,0.0,977.4
2024-04-18T13:00,Bharati Station,-10.7,-14.6,78,2.9,3.6,0.0,977.6
2024-04-18T14:00,Bharati Station,-10.7,-14.4,86,2.1,4.0,0.0,978.0
2024-04-18T15:00,Bharati Station,-10.5,-14.4,91,3.2,4.0,0.0,978.1
2024-04-18T16:00,Bharati Station,-10.2,-14.0,92,3.0,4.0,0.0,978.5
2024-04-18T17:00,Bharati Station,-10.1,-13.6,94,1.5,3.6,0.0,979.1
2024-04-18T18:00,Bharati Station,-9.8,-13.4,91,2.3,2.9,0.0,979.1
2024-04-18T19:00,Bharati Station,-10.6,-15.1,83,6.9,7.9,0.0,979.2
2024-04-18T20:00,Bharati Station,-12.4,-17.5,72,9.4,11.9,0.0,979.2
2024-04-18T21:00,Bharati Station,-12.8,-18.0,71,10.5,13.0,0.0,979.6
2024-04-18T22:00,Bharati Station,-13.0,-18.2,78,10.2,13.0,0.0,979.7
2024-04-18T23:00,Bharati Station,-13.3,-18.6,80,11.8,14.8,0.0,979.9
2024-04-19T00:00,Bharati Station,-13.1,-18.7,71,12.9,15.8,0.0,980.1
2024-04-19T01:00,Bharati Station,-12.9,-18.7,79,14.5,19.1,0.0,980.0
2024-04-19T02:00,Bharati Station,-13.5,-19.1,78,13.7,18.0,0.0,980.3
2024-04-19T03:00,Bharati Station,-12.4,-18.1,75,14.4,18.0,0.0,980.6
2024-04-19T04:00,Bharati Station,-12.0,-17.8,77,14.9,18.4,1.0,980.5
2024-04-19T05:00,Bharati Station,-12.1,-17.9,78,15.0,18.7,12.0,980.7
2024-04-19T06:00,Bharati Station,-13.1,-18.9,79,14.5,18.7,64.0,980.6
2024-04-19T07:00,Bharati Station,-13.9,-19.4,77,12.3,18.4,85.0,980.2
2024-04-19T08:00,Bharati Station,-13.4,-18.3,77,8.2,15.5,76.0,979.9
2024-04-19T09:00,Bharati Station,-10.1,-14.2,74,3.7,10.4,38.0,980.1
2024-04-19T10:00,Bharati Station,-9.8,-13.8,67,3.2,5.0,6.0,980.1
2024-04-19T11:00,Bharati Station,-13.0,-18.0,79,8.9,10.4,0.0,980.0
2024-04-19T12:00,Bharati Station,-13.3,-18.7,81,12.0,14.4,0.0,979.9
2024-04-19T13:00,Bharati Station,-14.0,-19.1,81,10.0,14.4,0.0,979.1
2024-04-19T14:00,Bharati Station,-13.7,-19.1,83,12.1,14.8,0.0,979.1
2024-04-19T15:00,Bharati Station,-13.3,-18.9,86,13.4,16.9,0.0,979.1
2024-04-19T16:00,Bharati Station,-13.3,-19.1,90,15.0,19.1,0.0,978.9
2024-04-19T17:00,Bharati Station,-13.7,-19.6,90,15.7,21.2,0.0,978.7
2024-04-19T18:00,Bharati Station,-13.9,-19.4,90,12.9,20.9,0.0,978.2
2024-04-19T19:00,Bharati Station,-14.8,-21.0,89,17.0,22.7,0.0,978.1
2024-04-19T20:00,Bharati Station,-15.7,-21.4,88,14.0,23.4,0.0,978.1
2024-04-19T21:00,Bharati Station,-16.1,-21.6,87,12.6,19.4,0.0,978.2
2024-04-19T22:00,Bharati Station,-17.0,-22.7,86,13.3,19.4,0.0,978.4
2024-04-19T23:00,Bharati Station,-17.9,-23.4,85,11.7,19.4,0.0,978.4
2024-04-20T00:00,Bharati Station,-18.5,-23.8,85,10.5,17.6,0.0,978.5
2024-04-20T01:00,Bharati Station,-16.3,-21.1,87,7.2,16.6,0.0,978.2
2024-04-20T02:00,Bharati Station,-16.2,-21.1,87,7.7,10.8,0.0,978.3
2024-04-20T03:00,Bharati Station,-16.6,-21.5,86,8.2,11.9,0.0,978.5
2024-04-20T04:00,Bharati Station,-17.0,-22.1,86,9.2,14.8,0.0,978.8
2024-04-20T05:00,Bharati Station,-16.9,-21.9,86,8.2,14.0,0.0,979.4
2024-04-20T06:00,Bharati Station,-16.9,-22.0,86,9.1,14.0,0.0,979.5
2024-04-20T07:00,Bharati Station,-17.1,-22.2,86,9.1,14.8,2.0,980.0
2024-04-20T08:00,Bharati Station,-17.2,-22.3,87,9.1,14.0,4.0,980.1
2024-04-20T09:00,Bharati Station,-17.4,-22.9,87,11.9,16.9,1.0,980.6
2024-04-20T10:00,Bharati Station,-17.9,-23.6,86,12.6,18.4,7.0,981.5
2024-04-20T11:00,Bharati Station,-18.5,-24.2,86,12.9,18.0,2.0,982.0
2024-04-20T12:00,Bharati Station,-19.1,-25.1,86,14.8,19.8,0.0,982.5
2024-04-20T13:00,Bharati Station,-18.6,-24.5,88,14.5,19.4,0.0,983.1
2024-04-20T14:00,Bharati Station,-18.8,-24.8,89,15.0,20.9,0.0,983.6
2024-04-20T15:00,Bharati Station,-18.8,-24.7,87,14.2,20.2,0.0,983.7
2024-04-20T16:00,Bharati Station,-18.8,-24.6,85,13.8,19.1,0.0,984.3
2024-04-20T17:00,Bharati Station,-18.8,-24.1,85,9.7,18.4,0.0,984.4
2024-04-20T18:00,Bharati Station,-18.6,-23.5,85,7.2,12.6,0.0,984.1
2024-04-20T19:00,Bharati Station,-18.8,-23.4,84,5.4,9.0,0.0,984.5
2024-04-20T20:00,Bharati Station,-18.5,-22.9,85,4.1,6.8,0.0,984.8
2024-04-20T21:00,Bharati Station,-17.1,-21.1,86,1.9,5.4,0.0,984.7
2024-04-20T22:00,Bharati Station,-16.3,-20.4,87,2.5,3.2,0.0,984.4
2024-04-20T23:00,Bharati Station,-15.6,-19.9,86,3.7,5.0,0.0,984.4
2024-04-21T00:00,Bharati Station,-15.5,-20.1,75,5.4,6.8,0.0,984.3
2024-04-21T01:00,Bharati Station,-15.5,-19.7,88,3.6,9.7,0.0,984.0
2024-04-21T02:00,Bharati Station,-17.0,-21.8,88,6.6,8.3,0.0,983.7
2024-04-21T03:00,Bharati Station,-16.7,-21.3,88,6.0,8.3,0.0,983.4
2024-04-21T04:00,Bharati Station,-17.0,-21.8,82,7.1,9.0,0.0,982.0
2024-04-21T05:00,Bharati Station,-17.1,-22.4,75,9.7,11.5,3.0,981.4
2024-04-21T06:00,Bharati Station,-16.4,-22.2,67,13.6,16.6,7.0,980.8
2024-04-21T07:00,Bharati Station,-15.8,-21.5,64,12.7,17.6,6.0,980.1
2024-04-21T08:00,Bharati Station,-15.0,-20.3,60,9.4,15.8,3.0,978.5
2024-04-21T09:00,Bharati Station,-12.5,-17.4,51,7.1,11.5,1.0,977.0
2024-04-21T10:00,Bharati Station,-10.0,-14.6,38,4.8,9.0,0.0,975.8
2024-04-21T11:00,Bharati Station,-10.9,-15.9,43,7.4,9.4,0.0,974.4
2024-04-21T12:00,Bharati Station,-11.2,-16.3,49,8.5,10.8,0.0,973.3
2024-04-21T13:00,Bharati Station,-12.0,-17.2,55,9.8,13.0,0.0,971.3
2024-04-21T14:00,Bharati Station,-10.5,-15.4,56,8.4,12.2,0.0,970.5
2024-04-21T15:00,Bharati Station,-10.2,-15.2,54,8.7,10.8,0.0,969.4
2024-04-21T16:00,Bharati Station,-10.4,-15.5,58,9.9,11.9,0.0,968.6
2024-04-21T17:00,Bharati Station,-11.3,-17.1,65,14.5,16.2,0.0,967.7
2024-04-21T18:00,Bharati Station,-9.3,-16.2,60,22.3,27.7,0.0,966.7
2024-04-21T19:00,Bharati Station,-8.6,-15.6,61,23.4,30.6,0.0,966.0
2024-04-21T20:00,Bharati Station,-8.2,-15.2,61,23.6,30.6,0.0,965.4
2024-04-21T21:00,Bharati Station,-8.0,-15.1,60,23.9,31.0,0.0,965.0
2024-04-21T22:00,Bharati Station,-7.6,-14.7,59,24.7,32.0,0.0,964.7
2024-04-21T23:00,Bharati Station,-7.4,-14.6,58,25.3,33.5,0.0,964.3
2024-04-22T00:00,Bharati Station,-7.7,-15.0,59,25.5,33.8,0.0,964.1
2024-04-22T01:00,Bharati Station,-8.4,-13.0,77,8.0,17.6,0.0,963.6
2024-04-22T02:00,Bharati Station,-8.7,-14.6,72,16.9,20.9,0.0,964.2
2024-04-22T03:00,Bharati Station,-9.2,-14.9,66,14.5,21.2,0.0,964.4
2024-04-22T04:00,Bharati Station,-8.3,-15.0,59,21.1,25.2,0.0,964.5
2024-04-22T05:00,Bharati Station,-8.6,-15.8,58,24.6,32.4,22.0,964.7
2024-04-22T06:00,Bharati Station,-8.3,-15.4,59,24.1,32.0,57.0,965.1
2024-04-22T07:00,Bharati Station,-8.4,-15.3,61,22.4,31.7,76.0,965.4
2024-04-22T08:00,Bharati Station,-8.7,-15.4,62,21.4,29.2,79.0,966.1
2024-04-22T09:00,Bharati Station,-8.9,-15.6,63,21.0,27.7,59.0,966.8
2024-04-22T10:00,Bharati Station,-9.4,-15.8,64,18.8,27.0,26.0,967.6
2024-04-22T11:00,Bharati Station,-10.0,-16.2,64,17.2,24.1,2.0,968.2
2024-04-22T12:00,Bharati Station,-10.3,-16.5,66,17.7,22.0,0.0,968.7
2024-04-22T13:00,Bharati Station,-9.4,-16.6,68,25.1,32.4,0.0,969.1
2024-04-22T14:00,Bharati Station,-8.6,-16.4,59,28.7,37.8,0.0,970.0
2024-04-22T15:00,Bharati Station,-9.0,-16.7,55,27.5,38.2,0.0,970.4
2024-04-22T16:00,Bharati Station,-9.8,-17.0,55,23.8,36.7,0.0,970.8
2024-04-22T17:00,Bharati Station,-10.1,-17.0,62,22.4,30.6,0.0,971.2
2024-04-22T18:00,Bharati Station,-10.5,-17.4,64,22.7,29.5,0.0,971.4
2024-04-22T19:00,Bharati Station,-10.7,-17.7,65,23.1,29.9,0.0,971.6
2024-04-22T20:00,Bharati Station,-10.8,-17.9,64,23.5,30.2,0.0,972.1
2024-04-22T21:00,Bharati Station,-10.9,-18.3,64,25.2,32.4,0.0,972.3
2024-04-22T22:00,Bharati Station,-11.0,-18.5,64,26.7,34.6,0.0,972.8
2024-04-22T23:00,Bharati Station,-11.0,-18.5,63,25.9,34.6,0.0,973.2
2024-04-23T00:00,Bharati Station,-11.1,-18.3,63,24.1,33.8,0.0,973.6
2024-04-23T01:00,Bharati Station,-10.9,-18.4,62,26.3,42.8,0.0,974.3
2024-04-23T02:00,Bharati Station,-10.6,-17.5,62,22.4,35.3,0.0,974.2
2024-04-23T03:00,Bharati Station,-10.5,-16.8,69,18.4,28.4,0.0,974.2
2024-04-23T04:00,Bharati Station,-10.4,-16.3,66,15.5,23.8,0.0,974.0
2024-04-23T05:00,Bharati Station,-10.6,-15.9,66,11.9,19.8,0.0,974.0
2024-04-23T06:00,Bharati Station,-10.6,-15.8,67,10.6,15.1,1.0,973.8
2024-04-23T07:00,Bharati Station,-10.6,-15.9,68,11.4,14.0,2.0,973.5
2024-04-23T08:00,Bharati Station,-10.5,-15.8,66,11.1,14.4,3.0,973.0
2024-04-23T09:00,Bharati Station,-10.7,-16.0,64,11.6,14.4,1.0,972.4
2024-04-23T10:00,Bharati Station,-11.1,-16.3,65,10.8,14.4,1.0,972.0
2024-04-23T11:00,Bharati Station,-11.1,-16.1,63,9.0,13.3,0.0,971.7
2024-04-23T12:00,Bharati Station,-11.2,-16.3,65,9.7,11.9,0.0,971.1
2024-04-23T13:00,Bharati Station,-9.4,-15.6,67,18.0,24.5,0.0,969.6
2024-04-23T14:00,Bharati Station,-9.2,-15.2,70,16.7,23.4,0.0,969.3
2024-04-23T15:00,Bharati Station,-8.5,-14.8,67,19.1,24.1,0.0,969.2
2024-04-23T16:00,Bharati Station,-7.6,-14.6,61,23.9,30.6,0.0,969.0
2024-04-23T17:00,Bharati Station,-7.9,-14.3,65,20.3,31.0,0.0,968.6
2024-04-23T18:00,Bharati Station,-7.0,-14.8,64,29.5,37.8,0.0,968.0
2024-04-23T19:00,Bharati Station,-6.6,-14.4,65,30.3,41.4,0.0,967.9
2024-04-23T20:00,Bharati Station,-6.9,-13.9,71,25.2,40.3,0.0,967.9
2024-04-23T21:00,Bharati Station,-6.5,-14.3,70,30.6,40.0,0.0,968.0
2024-04-23T22:00,Bharati Station,-6.5,-14.1,71,29.5,42.1,0.0,968.4
2024-04-23T23:00,Bharati Station,-6.5,-13.9,71,27.8,39.2,0.0,968.9
2024-04-24T00:00,Bharati Station,-6.5,-13.7,73,26.2,36.7,0.0,969.1
2024-04-24T01:00,Bharati Station,-7.1,-14.7,74,28.7,38.5,0.0,969.0
2024-04-24T02:00,Bharati Station,-6.9,-14.2,70,27.1,38.5,0.0,969.3
2024-04-24T03:00,Bharati Station,-7.0,-13.8,70,23.6,36.0,0.0,969.7
2024-04-24T04:00,Bharati Station,-7.2,-13.8,69,21.9,31.0,0.0,969.9
2024-04-24T05:00,Bharati Station,-6.8,-13.5,63,22.2,29.2,1.0,970.0
2024-04-24T06:00,Bharati Station,-7.0,-13.7,60,22.2,29.2,6.0,969.9
2024-04-24T07:00,Bharati Station,-7.2,-13.8,58,21.0,28.8,21.0,969.8
2024-04-24T08:00,Bharati Station,-8.0,-14.4,58,19.4,27.4,49.0,969.8
2024-04-24T09:00,Bharati Station,-8.6,-14.8,60,18.0,25.2,46.0,969.8
2024-04-24T10:00,Bharati Station,-9.1,-15.3,61,17.3,22.7,17.0,969.9
2024-04-24T11:00,Bharati Station,-9.9,-15.8,64,15.3,21.6,1.0,970.0
2024-04-24T12:00,Bharati Station,-10.5,-16.2,65,14.6,18.7,0.0,970.0
2024-04-24T13:00,Bharati Station,-9.6,-15.2,73,14.3,25.9,0.0,970.0
2024-04-24T14:00,Bharati Station,-9.2,-13.7,71,6.8,18.0,0.0,970.4
2024-04-24T15:00,Bharati Station,-8.5,-12.8,68,5.1,8.6,0.0,970.6
2024-04-24T16:00,Bharati Station,-11.0,-15.8,72,8.1,9.7,0.0,970.5
2024-04-24T17:00,Bharati Station,-12.1,-17.3,72,10.2,12.2,0.0,970.5
2024-04-24T18:00,Bharati Station,-12.4,-17.8,71,12.2,15.1,0.0,970.6
