timestamp,station,temperature_c,feels_like_c,humidity_pct,wind_speed_ms,wind_gust_ms,solar_irradiance_wm2,pressure_hpa,solar_output_kw,wind_output_kw,heating_demand_kw,station_load_kw,net_balance_kw,battery_soc_pct,generator_output_kw,renewable_share_pct
2024-02-04T10:00,Bharati Station,-1.1,-6.0,54,12.7,20.5,506.0,980.1,24.0,57.0,7.0,44.7,36.3,50.16,0.0,100.0
2024-02-04T11:00,Bharati Station,-1.1,-5.8,55,10.9,16.6,432.0,979.8,20.6,45.0,7.0,44.7,20.9,55.12,0.0,100.0
2024-02-04T12:00,Bharati Station,-1.1,-5.8,56,10.5,14.0,354.0,979.7,17.1,40.2,7.0,44.7,12.6,58.11,0.0,100.0
2024-02-04T13:00,Bharati Station,-1.6,-7.2,60,16.7,20.9,249.0,979.3,12.2,57.0,7.2,44.9,24.3,63.88,0.0,100.0
2024-02-04T14:00,Bharati Station,-1.9,-8.1,60,20.6,25.9,162.0,979.6,8.0,57.0,7.4,45.1,19.9,68.61,0.0,100.0
2024-02-04T15:00,Bharati Station,-2.2,-8.7,63,22.7,29.2,82.0,979.8,4.1,0.0,7.5,45.2,-41.1,57.82,0.0,9.1
2024-02-04T16:00,Bharati Station,-2.5,-9.1,61,23.8,31.0,24.0,979.9,1.2,0.0,7.5,45.2,-44.0,46.27,0.0,2.7
2024-02-04T17:00,Bharati Station,-2.8,-9.6,58,24.1,32.0,1.0,980.1,0.1,0.0,7.6,45.3,-45.2,34.4,0.0,0.2
2024-02-04T18:00,Bharati Station,-3.1,-10.0,56,24.5,33.1,0.0,980.3,0.0,0.0,7.7,45.4,-45.4,22.48,0.0,0.0
2024-02-04T19:00,Bharati Station,-3.3,-9.9,56,22.3,32.8,0.0,980.6,0.0,0.0,7.6,45.3,-45.3,19.88,35.4,0.0
2024-02-04T20:00,Bharati Station,-3.4,-10.0,55,22.3,29.9,0.0,981.1,0.0,0.0,7.6,45.3,-45.3,19.88,45.3,0.0
2024-02-04T21:00,Bharati Station,-3.5,-10.0,57,21.7,29.9,0.0,981.4,0.0,0.0,7.6,45.3,-45.3,19.88,45.3,0.0
2024-02-04T22:00,Bharati Station,-3.4,-9.7,57,20.6,29.2,0.0,981.8,0.0,0.0,7.6,45.3,-45.3,19.88,45.3,0.0
2024-02-04T23:00,Bharati Station,-3.3,-9.8,57,21.3,28.4,6.0,982.1,0.3,0.0,7.6,45.3,-45.0,19.88,45.0,0.7
2024-02-05T00:00,Bharati Station,-3.3,-9.9,55,22.8,29.9,37.0,982.3,1.9,0.0,7.6,45.3,-43.4,19.88,43.4,4.2
2024-02-05T01:00,Bharati Station,-3.6,-10.7,56,25.9,34.6,49.0,982.0,2.5,0.0,7.8,45.5,-43.0,19.88,43.0,5.5
2024-02-05T02:00,Bharati Station,-3.3,-10.4,55,25.6,34.9,155.0,982.1,7.7,0.0,7.7,45.4,-37.7,19.88,37.7,17.0
2024-02-05T03:00,Bharati Station,-3.0,-9.9,56,24.7,33.8,291.0,982.1,14.2,0.0,7.7,45.4,-31.2,19.88,31.2,31.3
2024-02-05T04:00,Bharati Station,-2.5,-9.1,52,22.5,32.8,370.0,982.2,17.9,0.0,7.5,45.2,-27.3,19.88,27.3,39.6
2024-02-05T05:00,Bharati Station,-2.0,-8.6,52,22.6,29.5,406.0,982.3,19.5,0.0,7.4,45.1,-25.6,19.88,25.6,43.2
2024-02-05T06:00,Bharati Station,-1.8,-8.2,52,21.5,29.5,148.0,982.4,7.3,0.0,7.4,45.1,-37.8,19.88,37.8,16.2
2024-02-05T07:00,Bharati Station,-1.6,-7.6,56,18.9,28.1,202.0,982.6,9.9,0.0,7.3,45.0,-35.1,19.88,35.1,22.0
2024-02-05T08:00,Bharati Station,-1.3,-6.9,55,15.9,24.5,229.0,982.7,11.2,57.0,7.1,44.8,23.4,25.44,0.0,100.0
2024-02-05T09:00,Bharati Station,-1.1,-6.2,56,13.4,20.5,124.0,982.8,6.1,57.0,7.0,44.7,18.4,29.81,0.0,100.0
2024-02-05T10:00,Bharati Station,-0.9,-5.8,58,12.4,17.3,58.0,982.9,2.9,57.0,7.0,44.7,15.2,33.42,0.0,100.0
2024-02-05T11:00,Bharati Station,-0.8,-6.0,60,15.1,18.4,53.0,982.9,2.6,57.0,7.1,44.8,14.8,36.94,0.0,100.0
2024-02-05T12:00,Bharati Station,-0.7,-6.4,59,18.4,22.7,18.0,982.9,0.9,57.0,7.1,44.8,13.1,40.05,0.0,100.0
2024-02-05T13:00,Bharati Station,-0.8,-5.6,60,12.0,19.1,11.0,982.9,0.6,57.0,7.0,44.7,12.9,43.11,0.0,100.0
2024-02-05T14:00,Bharati Station,-1.0,-5.8,64,12.3,15.5,29.0,983.0,1.4,57.0,7.0,44.7,13.7,46.36,0.0,100.0
2024-02-05T15:00,Bharati Station,-1.3,-7.2,59,19.1,23.0,18.0,983.1,0.9,57.0,7.2,44.9,13.0,49.45,0.0,100.0
2024-02-05T16:00,Bharati Station,-1.4,-7.7,61,21.6,27.7,1.0,983.3,0.1,57.0,7.3,45.0,12.1,52.32,0.0,100.0
2024-02-05T17:00,Bharati Station,-1.5,-7.9,59,22.3,28.4,0.0,983.3,0.0,0.0,7.4,45.1,-45.1,40.48,0.0,0.0
2024-02-05T18:00,Bharati Station,-1.8,-8.4,59,23.4,30.2,0.0,983.7,0.0,0.0,7.4,45.1,-45.1,28.64,0.0,0.0
2024-02-05T19:00,Bharati Station,-2.0,-8.6,59,23.8,31.0,0.0,984.2,0.0,0.0,7.5,45.2,-45.2,19.57,10.6,0.0
2024-02-05T20:00,Bharati Station,-2.1,-8.9,57,24.1,31.7,0.0,984.4,0.0,0.0,7.5,45.2,-45.2,19.57,45.2,0.0
2024-02-05T21:00,Bharati Station,-2.4,-9.2,59,24.5,32.4,0.0,984.8,0.0,0.0,7.6,45.3,-45.3,19.57,45.3,0.0
2024-02-05T22:00,Bharati Station,-2.6,-9.4,59,24.8,32.4,0.0,984.9,0.0,0.0,7.6,45.3,-45.3,19.57,45.3,0.0
2024-02-05T23:00,Bharati Station,-2.8,-9.6,58,24.5,33.1,2.0,985.1,0.1,0.0,7.6,45.3,-45.2,19.57,45.2,0.2
2024-02-06T00:00,Bharati Station,-2.9,-9.6,56,23.8,32.4,24.0,985.3,1.2,0.0,7.6,45.3,-44.1,19.57,44.1,2.6
2024-02-06T01:00,Bharati Station,-2.1,-9.1,53,25.6,32.8,11.0,984.5,0.6,0.0,7.5,45.2,-44.6,19.57,44.6,1.3
2024-02-06T02:00,Bharati Station,-2.3,-9.2,55,25.1,34.2,41.0,984.9,2.1,0.0,7.6,45.3,-43.2,19.57,43.2,4.6
2024-02-06T03:00,Bharati Station,-2.1,-9.0,50,24.4,33.5,90.0,985.0,4.5,0.0,7.5,45.2,-40.7,19.57,40.7,10.0
2024-02-06T04:00,Bharati Station,-2.2,-8.8,52,22.5,32.4,276.0,985.0,13.5,0.0,7.5,45.2,-31.7,19.57,31.7,29.9
2024-02-06T05:00,Bharati Station,-2.1,-8.5,50,21.1,29.5,317.0,985.0,15.4,0.0,7.4,45.1,-29.7,19.57,29.7,34.1
2024-02-06T06:00,Bharati Station,-1.9,-8.0,49,19.8,27.7,424.0,985.0,20.3,57.0,7.3,45.0,32.3,27.24,0.0,100.0
2024-02-06T07:00,Bharati Station,-1.8,-7.4,50,17.1,25.9,488.0,985.1,23.2,57.0,7.2,44.9,35.3,35.62,0.0,100.0
2024-02-06T08:00,Bharati Station,-1.8,-6.8,49,14.8,22.7,555.0,985.1,26.2,57.0,7.2,44.9,38.3,44.72,0.0,100.0
2024-02-06T09:00,Bharati Station,-1.8,-6.6,50,12.1,19.8,496.0,985.0,23.6,57.0,7.1,44.8,35.8,53.22,0.0,100.0
2024-02-06T10:00,Bharati Station,-1.8,-6.4,52,9.3,16.6,488.0,985.1,23.2,27.4,7.0,44.7,5.9,54.62,0.0,100.0
2024-02-06T11:00,Bharati Station,-1.8,-6.2,54,7.4,13.3,417.0,985.2,20.0,12.4,6.9,44.6,-12.2,51.42,0.0,72.6
2024-02-06T12:00,Bharati Station,-1.8,-5.9,55,6.2,11.2,335.0,985.1,16.2,6.2,6.9,44.6,-22.2,45.59,0.0,50.2
2024-02-06T13:00,Bharati Station,-1.9,-6.3,59,8.8,13.0,241.0,984.3,11.8,22.8,7.0,44.7,-10.1,42.94,0.0,77.4
2024-02-06T14:00,Bharati Station,-2.3,-6.7,64,9.0,13.0,149.0,984.3,7.4,24.6,7.1,44.8,-12.8,39.58,0.0,71.4
2024-02-06T15:00,Bharati Station,-3.4,-7.8,75,9.5,14.4,70.0,984.1,3.5,29.3,7.2,44.9,-12.1,36.4,0.0,73.1
2024-02-06T16:00,Bharati Station,-4.2,-8.9,76,10.9,16.6,18.0,984.2,0.9,45.0,7.3,45.0,0.9,36.61,0.0,100.0
2024-02-06T17:00,Bharati Station,-4.1,-8.9,73,11.6,17.3,0.0,984.4,0.0,54.3,7.4,45.1,9.2,38.8,0.0,100.0
2024-02-06T18:00,Bharati Station,-3.8,-8.8,70,12.4,18.0,0.0,984.5,0.0,57.0,7.3,45.0,12.0,41.65,0.0,100.0
2024-02-06T19:00,Bharati Station,-3.7,-8.9,67,13.4,18.7,0.0,984.8,0.0,57.0,7.4,45.1,11.9,44.48,0.0,100.0
2024-02-06T20:00,Bharati Station,-3.7,-9.2,56,14.8,20.5,0.0,985.0,0.0,57.0,7.4,45.1,11.9,47.31,0.0,100.0
2024-02-06T21:00,Bharati Station,-3.6,-9.2,57,15.5,21.6,0.0,985.2,0.0,57.0,7.4,45.1,11.9,50.14,0.0,100.0
2024-02-06T22:00,Bharati Station,-3.6,-9.3,56,15.9,22.3,0.0,985.5,0.0,57.0,7.4,45.1,11.9,52.97,0.0,100.0
2024-02-06T23:00,Bharati Station,-3.8,-9.6,56,17.0,23.4,3.0,985.9,0.2,57.0,7.5,45.2,12.0,55.82,0.0,100.0
2024-02-07T00:00,Bharati Station,-3.7,-9.8,57,18.4,24.8,27.0,986.1,1.4,57.0,7.5,45.2,13.2,58.96,0.0,100.0
2024-02-07T01:00,Bharati Station,-3.0,-9.8,56,24.3,32.0,51.0,985.5,2.6,0.0,7.6,45.3,-42.7,47.75,0.0,5.7
2024-02-07T02:00,Bharati Station,-2.9,-10.0,57,26.2,34.6,84.0,985.7,4.2,0.0,7.7,45.4,-41.2,36.94,0.0,9.3
2024-02-07T03:00,Bharati Station,-2.7,-9.8,55,26.0,34.9,68.0,985.9,3.4,0.0,7.6,45.3,-41.9,25.94,0.0,7.5
2024-02-07T04:00,Bharati Station,-2.5,-9.6,54,25.5,34.6,36.0,986.2,1.8,0.0,7.6,45.3,-43.5,19.7,19.7,4.0
2024-02-07T05:00,Bharati Station,-2.4,-9.1,52,23.6,33.8,74.0,986.4,3.7,0.0,7.5,45.2,-41.5,19.7,41.5,8.2
2024-02-07T06:00,Bharati Station,-2.2,-8.6,51,20.6,31.3,228.0,986.6,11.2,0.0,7.4,45.1,-33.9,19.7,33.9,24.8
2024-02-07T07:00,Bharati Station,-2.1,-7.7,51,17.1,27.4,440.0,986.9,21.1,57.0,7.3,45.0,33.1,27.56,0.0,100.0
2024-02-07T08:00,Bharati Station,-2.1,-7.1,52,14.5,23.0,483.0,987.2,23.0,57.0,7.2,44.9,35.1,35.9,0.0,100.0
2024-02-07T09:00,Bharati Station,-2.1,-7.2,54,12.8,19.4,416.0,987.5,20.0,57.0,7.1,44.8,32.2,43.55,0.0,100.0
2024-02-07T10:00,Bharati Station,-2.0,-7.0,56,11.7,17.6,410.0,987.7,19.7,55.7,7.1,44.8,30.6,50.82,0.0,100.0
2024-02-07T11:00,Bharati Station,-2.0,-6.8,56,11.2,16.6,208.0,987.9,10.2,48.9,7.1,44.8,14.3,54.22,0.0,100.0
2024-02-07T12:00,Bharati Station,-1.9,-6.6,56,10.3,15.5,103.0,988.2,5.1,37.9,7.0,44.7,-1.7,53.77,0.0,96.2
2024-02-07T13:00,Bharati Station,-1.8,-6.5,60,11.0,15.5,77.0,988.1,3.8,46.3,7.1,44.8,5.3,55.03,0.0,100.0
2024-02-07T14:00,Bharati Station,-1.8,-6.5,63,10.8,15.5,14.0,988.5,0.7,43.8,7.0,44.7,-0.2,54.98,0.0,99.6
2024-02-07T15:00,Bharati Station,-1.8,-6.3,65,10.0,15.1,3.0,988.8,0.2,34.5,7.0,44.7,-10.0,52.36,0.0,77.6
2024-02-07T16:00,Bharati Station,-1.7,-6.3,67,10.8,14.8,1.0,989.0,0.1,43.8,7.0,44.7,-0.8,52.15,0.0,98.2
2024-02-07T17:00,Bharati Station,-1.8,-6.5,71,12.6,16.9,0.0,989.3,0.0,57.0,7.1,44.8,12.2,55.05,0.0,100.0
2024-02-07T18:00,Bharati Station,-2.0,-6.8,71,13.0,17.6,0.0,989.7,0.0,57.0,7.1,44.8,12.2,57.95,0.0,100.0
2024-02-07T19:00,Bharati Station,-2.0,-7.2,67,15.4,20.5,0.0,990.2,0.0,57.0,7.2,44.9,12.1,60.82,0.0,100.0
2024-02-07T20:00,Bharati Station,-2.0,-7.8,63,18.5,24.1,0.0,990.5,0.0,57.0,7.3,45.0,12.0,63.67,0.0,100.0
2024-02-07T21:00,Bharati Station,-2.0,-8.1,60,20.3,26.6,0.0,990.8,0.0,57.0,7.4,45.1,11.9,66.5,0.0,100.0
2024-02-07T22:00,Bharati Station,-2.0,-8.3,58,21.3,27.7,0.0,991.1,0.0,57.0,7.4,45.1,11.9,69.33,0.0,100.0
2024-02-07T23:00,Bharati Station,-2.2,-8.5,57,21.3,28.4,0.0,991.3,0.0,0.0,7.4,45.1,-45.1,57.49,0.0,0.0
2024-02-08T00:00,Bharati Station,-2.6,-8.5,57,18.0,28.1,0.0,991.7,0.0,0.0,7.4,45.1,-45.1,45.65,0.0,0.0
2024-02-08T01:00,Bharati Station,-3.1,-7.8,56,9.4,15.8,9.0,991.6,0.5,28.3,7.2,44.9,-16.1,41.42,0.0,64.1
2024-02-08T02:00,Bharati Station,-2.8,-7.5,54,9.4,14.4,14.0,991.7,0.7,28.3,7.1,44.8,-15.8,37.27,0.0,64.7
2024-02-08T03:00,Bharati Station,-2.6,-7.3,52,9.1,14.4,42.0,992.0,2.1,25.5,7.1,44.8,-17.2,32.76,0.0,61.6
2024-02-08T04:00,Bharati Station,-2.4,-7.0,53,9.0,14.0,68.0,992.2,3.4,24.6,7.1,44.8,-16.8,28.35,0.0,62.5
2024-02-08T05:00,Bharati Station,-2.2,-6.7,54,8.1,13.7,244.0,992.1,12.0,17.2,7.0,44.7,-15.5,24.28,0.0,65.3
2024-02-08T06:00,Bharati Station,-2.1,-6.1,53,5.2,12.2,295.0,992.3,14.4,2.7,6.9,44.6,-27.5,19.79,10.4,38.3
2024-02-08T07:00,Bharati Station,-2.0,-5.3,50,0.8,9.0,408.0,992.5,19.6,0.0,6.8,44.5,-24.9,19.79,24.9,44.0
2024-02-08T08:00,Bharati Station,-1.9,-5.8,52,6.5,9.4,488.0,992.6,23.2,7.5,6.9,44.6,-13.9,19.79,13.9,68.8
2024-02-08T09:00,Bharati Station,-1.9,-6.2,57,10.0,14.0,524.0,992.9,24.9,34.5,7.0,44.7,14.7,23.28,0.0,100.0
2024-02-08T10:00,Bharati Station,-1.9,-6.8,61,12.0,16.9,485.0,993.0,23.1,57.0,7.1,44.8,35.3,31.66,0.0,100.0
2024-02-08T11:00,Bharati Station,-2.0,-7.0,61,12.8,17.6,417.0,993.0,20.0,57.0,7.1,44.8,32.2,39.31,0.0,100.0
2024-02-08T12:00,Bharati Station,-2.4,-7.2,68,12.1,18.0,332.0,992.9,16.1,57.0,7.2,44.9,28.2,46.01,0.0,100.0
2024-02-08T13:00,Bharati Station,-2.8,-7.2,80,10.5,16.9,239.0,992.8,11.7,40.2,7.2,44.9,7.0,47.67,0.0,100.0
2024-02-08T14:00,Bharati Station,-3.8,-8.5,79,12.1,17.3,147.0,992.8,7.3,57.0,7.3,45.0,19.3,52.25,0.0,100.0
2024-02-08T15:00,Bharati Station,-4.8,-9.9,77,14.0,20.2,68.0,993.0,3.4,57.0,7.5,45.2,15.2,55.86,0.0,100.0
2024-02-08T16:00,Bharati Station,-5.6,-11.3,69,16.6,23.4,17.0,993.0,0.9,57.0,7.7,45.4,12.5,58.83,0.0,100.0
2024-02-08T17:00,Bharati Station,-6.5,-12.5,67,18.1,26.3,0.0,993.1,0.0,57.0,7.9,45.6,11.4,61.54,0.0,100.0
2024-02-08T18:00,Bharati Station,-7.2,-13.3,68,18.8,27.7,0.0,993.2,0.0,57.0,8.0,45.7,11.3,64.22,0.0,100.0
2024-02-08T19:00,Bharati Station,-7.7,-13.7,71,17.8,27.4,0.0,993.2,0.0,57.0,8.0,45.7,11.3,66.9,0.0,100.0
2024-02-08T20:00,Bharati Station,-8.1,-14.0,78,17.1,26.3,0.0,993.1,0.0,57.0,8.1,45.8,11.2,69.56,0.0,100.0
2024-02-08T21:00,Bharati Station,-8.5,-14.2,81,16.1,25.6,0.0,992.8,0.0,57.0,8.1,45.8,11.2,72.22,0.0,100.0
2024-02-08T22:00,Bharati Station,-9.0,-14.7,79,15.6,24.5,0.0,992.6,0.0,57.0,8.1,45.8,11.2,74.88,0.0,100.0
2024-02-08T23:00,Bharati Station,-9.3,-15.0,77,15.6,24.8,7.0,992.3,0.4,57.0,8.2,45.9,11.5,77.61,0.0,100.0
2024-02-09T00:00,Bharati Station,-9.5,-14.9,67,12.6,24.5,47.0,992.2,2.4,57.0,8.1,45.8,13.6,80.84,0.0,100.0
2024-02-09T01:00,Bharati Station,-9.9,-15.2,73,12.3,23.4,122.0,991.3,6.2,57.0,8.1,45.8,17.4,84.97,0.0,100.0
2024-02-09T02:00,Bharati Station,-9.5,-15.0,78,14.6,23.4,214.0,990.5,10.8,57.0,8.2,45.9,21.9,89.75,0.0,100.0
2024-02-09T03:00,Bharati Station,-8.6,-13.9,71,12.5,23.4,311.0,990.0,15.5,57.0,8.0,45.7,26.8,89.99,0.0,100.0
2024-02-09T04:00,Bharati Station,-7.9,-12.5,64,7.7,20.5,400.0,989.5,19.7,14.4,7.7,45.4,-11.3,87.02,0.0,75.1
2024-02-09T05:00,Bharati Station,-7.2,-11.6,58,5.8,14.8,455.0,989.2,22.2,4.6,7.5,45.2,-18.4,82.19,0.0,59.3
2024-02-09T06:00,Bharati Station,-6.5,-10.4,54,4.9,12.2,523.0,988.6,25.2,2.0,7.4,45.1,-17.9,77.49,0.0,60.3
2024-02-09T07:00,Bharati Station,-5.5,-9.4,51,5.8,11.5,520.0,988.0,25.0,4.6,7.3,45.0,-15.4,73.45,0.0,65.8
2024-02-09T08:00,Bharati Station,-4.8,-8.5,53,5.6,11.5,545.0,987.5,26.1,3.9,7.2,44.9,-14.9,69.54,0.0,66.8
2024-02-09T09:00,Bharati Station,-4.3,-8.1,57,5.7,11.2,541.0,987.0,25.8,4.2,7.2,44.9,-14.9,65.63,0.0,66.8
2024-02-09T10:00,Bharati Station,-3.9,-8.1,54,6.2,11.2,492.0,986.5,23.6,6.2,7.1,44.8,-15.0,61.69,0.0,66.5
2024-02-09T11:00,Bharati Station,-3.7,-8.0,58,6.3,11.2,416.0,985.6,20.1,6.6,7.1,44.8,-18.1,56.94,0.0,59.6
2024-02-09T12:00,Bharati Station,-3.8,-8.3,54,7.5,12.6,328.0,984.7,16.0,13.1,7.2,44.9,-15.8,52.79,0.0,64.8
2024-02-09T13:00,Bharati Station,-3.9,-8.8,50,9.5,14.8,242.0,983.7,11.9,29.3,7.3,45.0,-3.8,51.79,0.0,91.6
2024-02-09T14:00,Bharati Station,-4.4,-9.4,49,10.4,15.8,149.0,983.4,7.4,39.0,7.4,45.1,1.3,52.1,0.0,100.0
2024-02-09T15:00,Bharati Station,-5.0,-10.0,48,10.0,16.2,68.0,983.2,3.4,34.5,7.4,45.1,-7.2,50.21,0.0,84.0
2024-02-09T16:00,Bharati Station,-5.6,-10.9,47,11.8,17.6,15.0,983.3,0.8,57.1,7.5,45.2,12.7,53.23,0.0,100.0
2024-02-09T17:00,Bharati Station,-6.1,-12.0,41,15.4,22.7,0.0,982.8,0.0,57.0,7.7,45.4,11.6,55.98,0.0,100.0
2024-02-09T18:00,Bharati Station,-6.6,-13.0,42,18.9,27.0,0.0,982.4,0.0,57.0,7.9,45.6,11.4,58.69,0.0,100.0
2024-02-09T19:00,Bharati Station,-6.8,-13.7,43,21.9,31.3,0.0,981.9,0.0,0.0,8.1,45.8,-45.8,46.67,0.0,0.0
2024-02-09T20:00,Bharati Station,-6.9,-13.8,42,21.7,31.3,0.0,981.7,0.0,0.0,8.1,45.8,-45.8,34.65,0.0,0.0
2024-02-09T21:00,Bharati Station,-6.9,-13.6,42,20.2,31.3,0.0,981.6,0.0,0.0,8.0,45.7,-45.7,22.65,0.0,0.0
2024-02-09T22:00,Bharati Station,-7.1,-12.7,39,13.0,29.2,0.0,981.6,0.0,0.0,7.8,45.5,-45.5,19.87,34.9,0.0
2024-02-09T23:00,Bharati Station,-7.3,-11.9,34,4.8,20.2,6.0,981.6,0.3,1.7,7.5,45.2,-43.2,19.87,43.2,4.4
2024-02-10T00:00,Bharati Station,-7.6,-11.9,33,3.1,10.8,46.0,981.6,2.3,0.0,7.5,45.2,-42.9,19.87,42.9,5.1
2024-02-10T01:00,Bharati Station,-7.3,-12.4,36,8.9,15.1,120.0,981.3,6.1,23.7,7.6,45.3,-15.5,19.87,15.5,65.8
2024-02-10T02:00,Bharati Station,-7.3,-12.3,41,8.8,15.8,213.0,981.1,10.7,22.8,7.6,45.3,-11.8,19.87,11.8,74.0
2024-02-10T03:00,Bharati Station,-7.1,-11.7,43,6.1,15.5,310.0,980.8,15.3,5.8,7.5,45.2,-24.1,19.87,24.1,46.7
2024-02-10T04:00,Bharati Station,-6.8,-11.1,45,4.3,12.6,400.0,980.7,19.6,0.9,7.4,45.1,-24.6,19.87,24.6,45.5
2024-02-10T05:00,Bharati Station,-6.5,-10.7,38,3.3,10.1,463.0,980.2,22.5,0.0,7.3,45.0,-22.5,19.87,22.5,50.0
2024-02-10T06:00,Bharati Station,-6.0,-9.8,39,2.8,8.6,507.0,979.8,24.5,0.0,7.3,45.0,-20.5,19.87,20.5,54.4
2024-02-10T07:00,Bharati Station,-5.3,-9.1,39,4.1,9.4,545.0,979.5,26.1,0.6,7.2,44.9,-18.2,19.87,18.2,59.5
2024-02-10T08:00,Bharati Station,-4.7,-8.7,37,5.2,10.4,537.0,979.6,25.7,2.7,7.2,44.9,-16.5,19.87,16.5,63.3
2024-02-10T09:00,Bharati Station,-4.2,-8.2,36,4.5,10.4,516.0,979.5,24.7,1.2,7.1,44.8,-18.9,19.87,18.9,57.8
2024-02-10T10:00,Bharati Station,-3.9,-8.0,37,3.1,9.4,476.0,979.5,22.9,0.0,7.0,44.7,-21.8,19.87,21.8,51.2
2024-02-10T11:00,Bharati Station,-3.9,-8.0,39,3.3,7.6,419.0,979.5,20.3,0.0,7.0,44.7,-24.4,19.87,24.4,45.4
2024-02-10T12:00,Bharati Station,-4.0,-8.4,40,5.8,10.1,330.0,979.2,16.1,4.6,7.1,44.8,-24.1,19.87,24.1,46.2
2024-02-10T13:00,Bharati Station,-4.1,-8.8,47,8.4,13.0,232.0,978.9,11.5,19.5,7.2,44.9,-13.9,19.87,13.9,69.0
2024-02-10T14:00,Bharati Station,-4.3,-9.3,47,10.1,15.1,141.0,979.2,7.0,35.6,7.3,45.0,-2.4,19.87,2.4,94.7
2024-02-10T15:00,Bharati Station,-4.8,-10.0,49,11.7,17.3,62.0,979.4,3.1,55.7,7.4,45.1,13.7,23.12,0.0,100.0
2024-02-10T16:00,Bharati Station,-5.4,-11.0,56,14.5,20.9,13.0,979.5,0.7,57.0,7.6,45.3,12.4,26.06,0.0,100.0
2024-02-10T17:00,Bharati Station,-5.8,-11.8,54,17.0,24.1,0.0,979.5,0.0,57.0,7.8,45.5,11.5,28.79,0.0,100.0
2024-02-10T18:00,Bharati Station,-5.8,-12.1,49,18.7,26.3,0.0,979.8,0.0,57.0,7.8,45.5,11.5,31.52,0.0,100.0
2024-02-10T19:00,Bharati Station,-5.7,-12.3,49,20.6,28.4,0.0,980.1,0.0,0.0,7.9,45.6,-45.6,19.55,0.0,0.0
2024-02-10T20:00,Bharati Station,-5.8,-12.6,49,22.3,30.6,0.0,980.6,0.0,0.0,8.0,45.7,-45.7,19.55,45.7,0.0
2024-02-10T21:00,Bharati Station,-5.9,-13.3,47,26.2,35.6,0.0,981.2,0.0,0.0,8.1,45.8,-45.8,19.55,45.8,0.0
2024-02-10T22:00,Bharati Station,-6.0,-13.8,50,29.0,39.6,0.0,981.6,0.0,0.0,8.2,45.9,-45.9,19.55,45.9,0.0
2024-02-10T23:00,Bharati Station,-6.1,-13.9,50,29.1,40.3,4.0,981.8,0.2,0.0,8.3,46.0,-45.8,19.55,45.8,0.4
2024-02-11T00:00,Bharati Station,-6.0,-14.0,49,30.2,41.4,40.0,982.0,2.0,0.0,8.3,46.0,-44.0,19.55,44.0,4.3
2024-02-11T01:00,Bharati Station,-6.1,-14.1,48,30.0,41.0,109.0,982.3,5.5,0.0,8.3,46.0,-40.5,19.55,40.5,12.0
2024-02-11T02:00,Bharati Station,-5.9,-14.0,46,30.7,42.1,196.0,982.5,9.8,0.0,8.3,46.0,-36.2,19.55,36.2,21.3
2024-02-11T03:00,Bharati Station,-5.9,-14.1,46,31.4,42.8,289.0,982.9,14.3,0.0,8.3,46.0,-31.7,19.55,31.7,31.1
2024-02-11T04:00,Bharati Station,-5.8,-14.0,45,31.3,43.2,323.0,983.3,15.9,0.0,8.3,46.0,-30.1,19.55,30.1,34.6
2024-02-11T05:00,Bharati Station,-5.6,-13.6,47,30.0,42.8,446.0,983.8,21.6,0.0,8.2,45.9,-24.3,19.55,24.3,47.1
2024-02-11T06:00,Bharati Station,-5.4,-13.0,48,29.1,41.0,507.0,984.2,24.4,0.0,8.2,45.9,-21.5,19.55,21.5,53.2
2024-02-11T07:00,Bharati Station,-5.2,-12.4,48,27.9,39.2,556.0,984.5,26.6,0.0,8.1,45.8,-19.2,19.55,19.2,58.1
2024-02-11T08:00,Bharati Station,-5.0,-12.0,48,26.1,37.8,568.0,985.0,27.1,0.0,8.0,45.7,-18.6,19.55,18.6,59.3
2024-02-11T09:00,Bharati Station,-4.8,-11.9,47,26.0,35.6,523.0,985.2,25.1,0.0,8.0,45.7,-20.6,19.55,20.6,54.9
2024-02-11T10:00,Bharati Station,-4.6,-12.0,48,26.6,36.0,446.0,985.4,21.5,0.0,7.9,45.6,-24.1,19.55,24.1,47.1
2024-02-11T11:00,Bharati Station,-4.4,-11.9,52,27.6,36.7,293.0,985.6,14.4,0.0,8.0,45.7,-31.3,19.55,31.3,31.5
2024-02-11T12:00,Bharati Station,-4.4,-11.8,53,27.6,37.4,117.0,985.4,5.9,0.0,8.0,45.7,-39.8,19.55,39.8,12.9
2024-02-11T13:00,Bharati Station,-4.3,-11.6,55,26.6,35.6,142.0,985.3,7.1,0.0,7.9,45.6,-38.5,19.55,38.5,15.6
2024-02-11T14:00,Bharati Station,-4.4,-11.9,56,28.0,37.4,102.0,985.4,5.1,0.0,8.0,45.7,-40.6,19.55,40.6,11.2
2024-02-11T15:00,Bharati Station,-4.7,-12.4,56,29.0,38.5,40.0,985.7,2.0,0.0,8.0,45.7,-43.7,19.55,43.7,4.4
2024-02-11T16:00,Bharati Station,-5.0,-12.8,54,30.2,40.7,8.0,985.5,0.4,0.0,8.1,45.8,-45.4,19.55,45.4,0.9
2024-02-11T17:00,Bharati Station,-5.1,-13.1,52,31.0,41.8,0.0,985.0,0.0,0.0,8.2,45.9,-45.9,19.55,45.9,0.0
